Time,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,PowerGeneration
0000-08-02 20:00:00,44,0.58783543,0.84361915,0.471035651,0.343456537,0.243539436,0.371499738,0.983205671,0.363030303
0000-08-02 21:00:00,45,0.587695353,0.806813944,0.547348191,0.356000637,0.266215261,0.343199024,0.974777314,0.436363636
0000-08-02 22:00:00,46,0.581495809,0.801790826,0.530219881,0.353716096,0.264605761,0.376826228,0.984590815,0.517575758
0000-08-02 23:00:00,47,0.575296266,0.796767708,0.513091571,0.351431555,0.26299626,0.411058015,0.992025763,0.469090909
0000-08-03 00:00:00,24,0.567727582,0.787389449,0.509897826,0.359784489,0.266752895,0.468121541,0.998982746,0.213636364
0000-08-03 01:00:00,25,0.566118954,0.771617958,0.571512418,0.338879655,0.259365484,0.600789644,0.989736098,0.090606061
0000-08-03 02:00:00,26,0.564510326,0.755846468,0.633127011,0.317974821,0.251978073,0.72632735,0.945842933,0.257575758
0000-08-03 03:00:00,27,0.562901698,0.740074977,0.694741604,0.297069987,0.244590663,0.835853458,0.870408484,0.430909091
0000-08-03 04:00:00,28,0.578377963,0.74579264,0.70572127,0.355472877,0.309121951,0.966357357,0.680307561,0.387878788
0000-08-03 05:00:00,29,0.593854228,0.751510304,0.716700937,0.413875768,0.373653239,0.997677063,0.4518591,0.34
0000-08-03 06:00:00,30,0.609330493,0.757227967,0.727680603,0.472278659,0.438184527,0.92315155,0.233649171,0.483333333
0000-08-03 07:00:00,31,0.625733075,0.7702839,0.711823877,0.422959808,0.414888724,0.968006465,0.324017185,0.418787879
0000-08-03 08:00:00,32,0.642135657,0.783339833,0.69596715,0.373640958,0.391592921,0.993807261,0.421550051,0.358787879
0000-08-03 09:00:00,33,0.658538239,0.796395766,0.680110424,0.324322107,0.368297118,0.9995035,0.522276878,0.243333333
0000-08-03 10:00:00,34,0.666725974,0.807165012,0.642352908,0.343217016,0.391362042,0.995904861,0.563862146,0.081515152
0000-08-03 11:00:00,35,0.674913709,0.817934259,0.604595393,0.362111924,0.414426966,0.988850192,0.60500235,0.098787879
0000-08-03 12:00:00,36,0.683101444,0.828703506,0.566837877,0.381006832,0.43749189,0.978388658,0.645410777,0.076060606
0000-08-03 13:00:00,37,0.68474622,0.826589508,0.572653477,0.361964174,0.417756018,0.99769045,0.548002299,0.10030303
0000-08-03 14:00:00,38,0.686390997,0.824475509,0.578469077,0.342921515,0.398020145,0.997361397,0.448700423,0.094848485
0000-08-03 15:00:00,39,0.688035774,0.822361511,0.584284676,0.323878857,0.378284273,0.977414476,0.351422002,0.023333333
0000-08-03 16:00:00,40,0.691221399,0.810632046,0.581758825,0.296241739,0.314934455,0.932786141,0.249607998,0
0000-08-03 17:00:00,41,0.694407025,0.798902581,0.579232973,0.268604622,0.251584638,0.866764702,0.160171149,0.000909091
0000-08-03 18:00:00,42,0.69759265,0.787173115,0.576707121,0.240967505,0.18823482,0.782613671,0.087532419,0.000909091
0000-08-03 19:00:00,43,0.70687389,0.757097029,0.601942876,0.262577898,0.18658536,0.769155971,0.078627178,0.006363636
0000-08-03 20:00:00,44,0.716155131,0.727020942,0.627178631,0.284188291,0.1849359,0.755417904,0.07016086,0.002121212
0000-08-03 21:00:00,45,0.725436371,0.696944855,0.652414386,0.305798684,0.18328644,0.741413781,0.062142285,0.063333333
0000-08-03 22:00:00,46,0.728237914,0.68116008,0.674165527,0.29385229,0.183560923,0.726901551,0.054449016,0.12
0000-08-03 23:00:00,47,0.731039457,0.665375306,0.695916668,0.281905897,0.183835406,0.712144456,0.047236571,0.164848485
0000-08-04 00:00:00,24,0.748183092,0.661733687,0.658635947,0.307182817,0.18104685,0.676246624,0.032092827,0.143333333
0000-08-04 01:00:00,25,0.744798648,0.650302156,0.681771605,0.278474488,0.178658562,0.669726686,0.029688563,0.166969697
0000-08-04 02:00:00,26,0.741414203,0.638870624,0.704907263,0.249766158,0.176270275,0.663173964,0.027375145,0.08030303
0000-08-04 03:00:00,27,0.738029758,0.627439092,0.728042921,0.221057829,0.173881987,0.656589723,0.025153019,0.043333333
0000-08-04 04:00:00,28,0.742412818,0.648303915,0.691759501,0.203900868,0.165912067,0.604524784,0.011047476,0.016666667
0000-08-04 05:00:00,29,0.746795877,0.669168737,0.65547608,0.186743906,0.157942146,0.551243291,0.002632799,0.007878788
0000-08-04 06:00:00,30,0.751178936,0.69003356,0.61919266,0.169586944,0.149972225,0.497365382,6.93E-06,0.006969697
0000-08-04 07:00:00,31,0.752724303,0.721379185,0.514600321,0.127203945,0.117921073,0.564509523,0.004178937,0
0000-08-04 08:00:00,32,0.75426967,0.752724809,0.410007982,0.084820945,0.085869921,0.630485849,0.017326775,0
0000-08-04 09:00:00,33,0.755815037,0.784070434,0.305415643,0.042437946,0.053818769,0.694099994,0.039212428,0
0000-08-04 10:00:00,34,0.752353776,0.801692148,0.24854602,0.076418572,0.096462502,0.90015055,0.200200845,0
0000-08-04 11:00:00,35,0.748892515,0.819313861,0.191676398,0.110399197,0.139106235,0.996761372,0.443183234,0
0000-08-04 12:00:00,36,0.745431254,0.836935575,0.134806775,0.144379823,0.181749968,0.957509752,0.701704801,0
0000-08-04 13:00:00,37,0.73943053,0.837986881,0.121181806,0.149853023,0.186806435,0.981402904,0.635097174,0
0000-08-04 14:00:00,38,0.733429806,0.839038188,0.107556837,0.155326223,0.191862902,0.995653635,0.565783573,0.005454545
0000-08-04 15:00:00,39,0.727429082,0.840089494,0.093931868,0.160799422,0.19691937,0.999976505,0.495152338,0.002121212
0000-08-04 16:00:00,40,0.724519092,0.827202453,0.188317787,0.134250468,0.151958838,0.897335157,0.196479376,0.00030303
0000-08-04 17:00:00,41,0.721609102,0.814315413,0.282703706,0.107701513,0.106998306,0.636171708,0.018899944,0
0000-08-04 18:00:00,42,0.718699113,0.801428372,0.377089626,0.081152558,0.062037775,0.320680739,0.033261683,0
0000-08-04 19:00:00,43,0.721066868,0.768393826,0.413286025,0.108244687,0.112906413,0.156008989,0.13713599,0
0000-08-04 20:00:00,44,0.723434624,0.73535928,0.449482423,0.135336816,0.163775051,0.043495409,0.296030127,0
0000-08-04 21:00:00,45,0.725802379,0.702324734,0.485678822,0.162428946,0.214643689,0.00020005,0.48585152,0
0000-08-04 22:00:00,46,0.72040715,0.691712993,0.486932575,0.177153244,0.217504361,0.004458808,0.566626524,0
0000-08-04 23:00:00,47,0.715011921,0.681101253,0.488186328,0.191877542,0.220365034,0.021686347,0.645657848,0.004848485
0000-08-05 00:00:00,24,0.717221525,0.733932236,0.452696574,0.086835674,0.086700464,0.133833125,0.8404731,0.043333333
0000-08-05 01:00:00,25,0.710669529,0.727882481,0.467474054,0.097677664,0.089724569,0.230932663,0.921429526,0.012727273
0000-08-05 02:00:00,26,0.704117534,0.721832727,0.482251534,0.108519654,0.092748675,0.345233412,0.975444368,0.001818182
0000-08-05 03:00:00,27,0.697565538,0.715782972,0.497029014,0.119361645,0.09577278,0.469428235,0.999064509,0.040606061
0000-08-05 04:00:00,28,0.696313881,0.715942376,0.538033042,0.1173797,0.092035691,0.41742186,0.993133732,0.041212121
0000-08-05 05:00:00,29,0.695062224,0.716101779,0.579037069,0.115397755,0.088298602,0.366320486,0.981798533,0.044242424
0000-08-05 06:00:00,30,0.693810567,0.716261183,0.620041097,0.113415811,0.084561512,0.316684151,0.965183137,0.036363636
0000-08-05 07:00:00,31,0.690905096,0.752726707,0.559097704,0.137958258,0.132595146,0.298628851,0.957656768,0.000606061
0000-08-05 08:00:00,32,0.687999625,0.789192231,0.498154312,0.162500706,0.18062878,0.280881762,0.949429927,0.003333333
0000-08-05 09:00:00,33,0.685094154,0.825657754,0.437210919,0.187043153,0.228662414,0.263470046,0.940515207,0.009393939
0000-08-05 10:00:00,34,0.674425698,0.847554907,0.366292231,0.19535133,0.23872729,0.302076362,0.95915824,0.017272727
0000-08-05 11:00:00,35,0.663757242,0.869452059,0.295373543,0.203659506,0.248792167,0.34213782,0.974425523,0.03030303
0000-08-05 12:00:00,36,0.653088786,0.891349211,0.224454854,0.211967682,0.258857043,0.383359886,0.986204811,0.03969697
0000-08-05 13:00:00,37,0.643667468,0.900626894,0.192604837,0.215415622,0.260778209,0.469500299,0.999068918,0.022121212
0000-08-05 14:00:00,38,0.634246151,0.909904576,0.16075482,0.218863562,0.262699375,0.556566151,0.996789969,0.035151515
0000-08-05 15:00:00,39,0.624824833,0.919182258,0.128904803,0.222311502,0.26462054,0.641915634,0.979437115,0.040909091
0000-08-05 16:00:00,40,0.620007987,0.900767321,0.251269144,0.22426228,0.224196658,0.577583436,0.993944137,0.026666667
0000-08-05 17:00:00,41,0.61519114,0.882352383,0.373633484,0.226213057,0.183772776,0.511901568,0.999858342,0.020909091
0000-08-05 18:00:00,42,0.610374294,0.863937445,0.495997825,0.228163834,0.143348894,0.446012655,0.997076843,0.073939394
0000-08-05 19:00:00,43,0.612678789,0.83603798,0.543061192,0.227805965,0.169331866,0.434070276,0.995634235,0.123636364
0000-08-05 20:00:00,44,0.614983284,0.808138514,0.590124559,0.227448096,0.195314838,0.422166057,0.993904751,0.120606061
0000-08-05 21:00:00,45,0.617287779,0.780239049,0.637187926,0.227090227,0.22129781,0.410306889,0.991889392,0.119393939
0000-08-05 22:00:00,46,0.612678789,0.766479083,0.684608074,0.221992222,0.219816859,0.516917907,0.999713711,0.2
0000-08-05 23:00:00,47,0.608069799,0.752719116,0.732028222,0.216894216,0.218335908,0.622755629,0.984696865,0.273636364
0000-08-06 00:00:00,24,0.595422189,0.753407968,0.737351071,0.325135831,0.190907529,0.894335982,0.807407103,0.115454545
0000-08-06 01:00:00,25,0.598540035,0.748940866,0.726986527,0.343674586,0.210559957,0.980447955,0.638454922,0.196969697
0000-08-06 02:00:00,26,0.601657881,0.744473763,0.716621983,0.362213341,0.230212385,0.997452076,0.449587326,0.23
0000-08-06 03:00:00,27,0.604775727,0.740006661,0.706257439,0.380752096,0.249864813,0.942902465,0.26797111,0.173030303
0000-08-06 04:00:00,28,0.613022204,0.739067317,0.694322349,0.363116712,0.270529544,0.919912111,0.228570788,0.125757576
0000-08-06 05:00:00,29,0.621268681,0.738127973,0.682387259,0.345481329,0.291194274,0.893426505,0.19142978,0.220909091
0000-08-06 06:00:00,30,0.629515158,0.737188629,0.670452169,0.327845945,0.311859004,0.863666109,0.156857238,0.187575758
0000-08-06 07:00:00,31,0.635515882,0.74780796,0.650497699,0.248280218,0.244970578,0.927999549,0.241511345,0.034545455
0000-08-06 08:00:00,32,0.641516606,0.758427291,0.630543229,0.168714491,0.178082153,0.972978661,0.33785442,0.026666667
0000-08-06 09:00:00,33,0.64751733,0.769046623,0.610588759,0.089148764,0.111193728,0.996569471,0.441529788,0.003030303
0000-08-06 10:00:00,34,0.640079686,0.790723646,0.552285032,0.07561009,0.095121322,0.999230115,0.472263777,0.025757576
0000-08-06 11:00:00,35,0.632642041,0.812400669,0.493981305,0.062071416,0.079048917,0.999990375,0.503103348,0.025454545
0000-08-06 12:00:00,36,0.625204397,0.834077692,0.435677577,0.048532741,0.062976511,0.998847357,0.533931105,0.026363636
0000-08-06 13:00:00,37,0.623550583,0.837874919,0.423463624,0.081736815,0.103404189,0.998795288,0.465311871,0.000606061
0000-08-06 14:00:00,38,0.621896769,0.841672146,0.411249671,0.11494089,0.143831867,0.989348704,0.397345967,0.061515152
0000-08-06 15:00:00,39,0.620242955,0.845469373,0.399035718,0.148144964,0.184259544,0.970685526,0.331313491,0.109090909
0000-08-06 16:00:00,40,0.618254763,0.815112432,0.508076356,0.175034287,0.193645858,0.888667799,0.185456939,0.177272727
0000-08-06 17:00:00,41,0.616266571,0.784755491,0.617116993,0.20192361,0.203032171,0.763117658,0.074830516,0.102727273
0000-08-06 18:00:00,42,0.61427838,0.754398549,0.726157631,0.228812932,0.212418485,0.608097237,0.011824839,0
0000-08-06 19:00:00,43,0.613650292,0.739556914,0.766628634,0.240023462,0.212652997,0.501231377,1.50E-06,0.017878788
0000-08-06 20:00:00,44,0.613022204,0.724715279,0.807099638,0.251233993,0.212887509,0.394308574,0.011298294,0.16030303
0000-08-06 21:00:00,45,0.612394116,0.709873644,0.847570642,0.262444523,0.213122021,0.292272981,0.045192846,0.218787879
0000-08-06 22:00:00,46,0.605801453,0.696278775,0.867043308,0.27413486,0.203092946,0.196238534,0.102848816,0.150909091
0000-08-06 23:00:00,47,0.59920879,0.682683905,0.886515974,0.285825198,0.193063871,0.115449047,0.180436726,0.179090909
0000-08-07 00:00:00,24,0.586759999,0.686014306,0.77403837,0.245071161,0.163416703,0.033921223,0.318973128,0.31
0000-08-07 01:00:00,25,0.578987977,0.688549586,0.736519546,0.289776238,0.210963539,0.035422719,0.315153838,0.218484848
0000-08-07 02:00:00,26,0.571215954,0.691084866,0.699000723,0.334481315,0.258510374,0.036955511,0.311347,0.223333333
0000-08-07 03:00:00,27,0.563443932,0.693620146,0.6614819,0.379186392,0.30605721,0.038519496,0.307552871,0.386969697
0000-08-07 04:00:00,28,0.55760136,0.691950201,0.729846678,0.357961039,0.301748851,0.010466134,0.398231837,0.495151515
0000-08-07 05:00:00,29,0.551758787,0.690280257,0.798211456,0.336735686,0.297440493,5.49E-05,0.492578391,0.307878788
0000-08-07 06:00:00,30,0.545916215,0.688610312,0.866576235,0.315510333,0.293132135,0.007661042,0.58719241,0.335757576
0000-08-07 07:00:00,31,0.538925913,0.701188033,0.87430162,0.305023995,0.297886566,0.016976073,0.629182225,0.434242424
0000-08-07 08:00:00,32,0.531935612,0.713765754,0.882027004,0.294537657,0.302640998,0.029865315,0.670216135,0.261818182
0000-08-07 09:00:00,33,0.524945311,0.726343475,0.889752389,0.284051319,0.307395429,0.046233391,0.709990505,0.176363636
0000-08-07 10:00:00,34,0.517015137,0.755053244,0.853856844,0.336687144,0.372205236,0.161079504,0.867604405,0.076666667
0000-08-07 11:00:00,35,0.509084963,0.783763012,0.817961299,0.389322969,0.437015043,0.327484583,0.969295727,0.151212121
0000-08-07 12:00:00,36,0.501154789,0.81247278,0.782065754,0.441958794,0.501824851,0.520133913,0.999594469,0.166969697
0000-08-07 13:00:00,37,0.499889576,0.816355402,0.732523204,0.406489764,0.459727924,0.58748469,0.992286937,0.206666667
0000-08-07 14:00:00,38,0.498624363,0.820238024,0.682980655,0.371020735,0.417630997,0.653229413,0.97594195,0.208181818
0000-08-07 15:00:00,39,0.49735915,0.824120646,0.633438105,0.335551705,0.37553407,0.716161133,0.950859573,0.24969697
0000-08-07 16:00:00,40,0.501028268,0.799970966,0.704557856,0.288911129,0.31612577,0.879981015,0.824983724,0.204848485
0000-08-07 17:00:00,41,0.504697385,0.775821286,0.775677607,0.242270553,0.256717471,0.978927981,0.643624479,0.127878788
0000-08-07 18:00:00,42,0.508366503,0.751671605,0.846797358,0.195629977,0.197309171,0.996109144,0.437744702,0.114848485
0000-08-07 19:00:00,43,0.513404761,0.733522341,0.886282847,0.211689904,0.202136031,0.981504977,0.365267074,0.097575758
0000-08-07 20:00:00,44,0.51844302,0.715373076,0.925768336,0.22774983,0.206962891,0.956372628,0.295735402,0.153030303
0000-08-07 21:00:00,45,0.523481279,0.697223812,0.965253825,0.243809756,0.21178975,0.92126162,0.230670007,0.132121212
0000-08-07 22:00:00,46,0.52668046,0.683450562,0.963411579,0.277732621,0.257650056,0.902891875,0.203895063,0.162121212
0000-08-07 23:00:00,47,0.529879641,0.669677312,0.961569334,0.311655487,0.303510361,0.882822981,0.178368907,0.131818182
0000-08-08 00:00:00,24,0.531885907,0.674833266,0.94134669,0.280425216,0.171583342,0.819232858,0.884825119,0.10969697
0000-08-08 01:00:00,25,0.529775713,0.669849999,0.945489193,0.28166174,0.174455145,0.858986596,0.848035365,0.091818182
0000-08-08 02:00:00,26,0.527665518,0.664866732,0.949631696,0.282898265,0.177326949,0.894527489,0.807161283,0.040909091
0000-08-08 03:00:00,27,0.525555324,0.659883464,0.953774199,0.284134789,0.180198752,0.925438451,0.762682548,0.036363636
0000-08-08 04:00:00,28,0.533666242,0.665475882,0.941873442,0.281525525,0.215861311,0.939621009,0.738187671,0.133939394
0000-08-08 05:00:00,29,0.541777161,0.6710683,0.929972686,0.278916261,0.25152387,0.952394767,0.712929504,0.158484848
0000-08-08 06:00:00,30,0.549888079,0.676660717,0.918071929,0.276306997,0.28718643,0.963718793,0.686988988,0.101515152
0000-08-08 07:00:00,31,0.557425134,0.689485135,0.853134964,0.265075363,0.289183217,0.979803237,0.640672871,0.096363636
0000-08-08 08:00:00,32,0.564962188,0.702309553,0.788197999,0.253843729,0.291180004,0.991274099,0.593004105,0.043636364
0000-08-08 09:00:00,33,0.572499242,0.71513397,0.723261034,0.242612096,0.293176791,0.998021082,0.544441051,0.059393939
0000-08-08 10:00:00,34,0.58368282,0.71311106,0.737345659,0.291159029,0.343725117,0.998137414,0.456882456,0.036060606
0000-08-08 11:00:00,35,0.594866399,0.711088149,0.751430284,0.339705962,0.394273443,0.982977819,0.370646106,0.00969697
0000-08-08 12:00:00,36,0.606049977,0.709065239,0.765514909,0.388252895,0.444821769,0.953007184,0.288376533,0.04
0000-08-08 13:00:00,37,0.613934965,0.709086113,0.742833518,0.405737654,0.462227201,0.948760601,0.279514347,0.064242424
0000-08-08 14:00:00,38,0.621819952,0.709106987,0.720152127,0.423222414,0.479632633,0.944340668,0.270737332,0.058181818
0000-08-08 15:00:00,39,0.62970494,0.709127862,0.697470737,0.440707173,0.497038065,0.939749091,0.262048878,0.083030303
0000-08-08 16:00:00,40,0.639605231,0.690695845,0.735137617,0.428782771,0.473064051,0.915002623,0.221122212,0.071818182
0000-08-08 17:00:00,41,0.649505522,0.672263829,0.772804498,0.416858369,0.449090037,0.88645908,0.182747143,0.021212121
0000-08-08 18:00:00,42,0.659405813,0.653831812,0.810471379,0.404933967,0.425116022,0.854379622,0.147274785,0.033939394
0000-08-08 19:00:00,43,0.673422565,0.638193158,0.834167912,0.378164462,0.362813054,0.860999336,0.154052789,0.153636364
0000-08-08 20:00:00,44,0.687439316,0.622554503,0.857864446,0.351394957,0.300510086,0.867489435,0.160955004,0.147272727
0000-08-08 21:00:00,45,0.701456068,0.606915849,0.881560979,0.324625452,0.238207117,0.873847587,0.167978952,0.053333333
0000-08-08 22:00:00,46,0.70448806,0.595353378,0.896235471,0.303783807,0.216862664,0.889685497,0.186718642,0.041212121
0000-08-08 23:00:00,47,0.707520053,0.583790908,0.910909962,0.282942161,0.195518211,0.90458502,0.206212734,0.021515152
0000-08-09 00:00:00,24,0.715676157,0.58191222,0.806751775,0.23552545,0.16711385,0.779610142,0.085490458,0.004848485
0000-08-09 01:00:00,25,0.716164168,0.571816644,0.825680146,0.230732451,0.169682124,0.790320934,0.092920466,0.002424242
0000-08-09 02:00:00,26,0.716652179,0.561721068,0.844608518,0.225939452,0.172250398,0.800834394,0.100627167,0.00030303
0000-08-09 03:00:00,27,0.71714019,0.551625492,0.863536889,0.221146453,0.174818672,0.811143375,0.108605324,0
0000-08-09 04:00:00,28,0.71929557,0.574488556,0.824910858,0.205837602,0.168000074,0.826793065,0.121573936,0.000909091
0000-08-09 05:00:00,29,0.721450951,0.597351619,0.786284827,0.190528752,0.161181476,0.841902764,0.135167856,0.002121212
0000-08-09 06:00:00,30,0.723606331,0.620214683,0.747658796,0.175219902,0.154362878,0.856447507,0.149364621,0.000606061
0000-08-09 07:00:00,31,0.725187847,0.646878769,0.640782558,0.179654823,0.178636572,0.934860037,0.253227337,0
0000-08-09 08:00:00,32,0.726769364,0.673542854,0.533906319,0.184089745,0.202910265,0.983813428,0.373807405,0
0000-08-09 09:00:00,33,0.72835088,0.70020694,0.427030081,0.188524666,0.227183959,0.999991384,0.502936257,0.002727273
0000-08-09 10:00:00,34,0.726529877,0.708002547,0.396922706,0.217576544,0.259425874,0.999986722,0.496355334,0.002121212
0000-08-09 11:00:00,35,0.724708874,0.715798153,0.366815331,0.246628421,0.291667789,0.999895445,0.489775042,0
0000-08-09 12:00:00,36,0.722887871,0.723593759,0.336707956,0.275680298,0.323909704,0.999717569,0.483196522,0.000909091
0000-08-09 13:00:00,37,0.719571206,0.731529793,0.325098126,0.251693255,0.295446243,0.99868622,0.463777637,0.047878788
0000-08-09 14:00:00,38,0.716254541,0.739465826,0.313488296,0.227706213,0.266982782,0.996900544,0.444413543,0.046666667
0000-08-09 15:00:00,39,0.712937875,0.74740186,0.301878466,0.20371917,0.238519321,0.994363244,0.42513353,0.040909091
0000-08-09 16:00:00,40,0.711401545,0.739526552,0.389571269,0.183604951,0.187867924,0.98596559,0.382367313,0.013939394
0000-08-09 17:00:00,41,0.709865215,0.731651243,0.477264071,0.163490732,0.137216526,0.973875629,0.340494854,0.006666667
0000-08-09 18:00:00,42,0.708328885,0.723775935,0.564956874,0.143376513,0.086565129,0.958185216,0.299834297,0.001818182
0000-08-09 19:00:00,43,0.717149227,0.6948764,0.588646521,0.188038952,0.114719325,0.960343893,0.304850053,0.004545455
0000-08-09 20:00:00,44,0.725969568,0.665976866,0.612336168,0.232701392,0.142873521,0.962447664,0.309889085,0.027575758
0000-08-09 21:00:00,45,0.73478991,0.637077331,0.636025815,0.277363831,0.171027718,0.964496278,0.314950792,0.017878788
0000-08-09 22:00:00,46,0.734247676,0.623195914,0.681878339,0.276981835,0.1720158,0.966791785,0.320820115,0.123939394
0000-08-09 23:00:00,47,0.733705441,0.609314497,0.727730864,0.276599838,0.173003882,0.969013132,0.326717905,0.178484848
0000-08-10 00:00:00,24,0.708342441,0.614071942,0.860560681,0.308236421,0.181372386,0.999753592,0.484304383,0.153636364
0000-08-10 01:00:00,25,0.705075481,0.604744921,0.886295197,0.307913347,0.183588107,0.999088892,0.46982909,0.111212121
0000-08-10 02:00:00,26,0.70180852,0.595417899,0.912029714,0.307590273,0.185803828,0.998005004,0.455379137,0.076363636
0000-08-10 03:00:00,27,0.69854156,0.586090877,0.93776423,0.307267199,0.188019548,0.99650284,0.440966661,0.055757576
0000-08-10 04:00:00,28,0.700895759,0.595556428,0.913486259,0.291232037,0.211373824,0.997516561,0.450227746,0.077272727
0000-08-10 05:00:00,29,0.703249959,0.60502198,0.889208289,0.275196875,0.2347281,0.998357553,0.45950611,0.018484848
0000-08-10 06:00:00,30,0.705604159,0.614487531,0.864930318,0.259161713,0.258082376,0.999025524,0.468798534,0.009090909
0000-08-10 07:00:00,31,0.706697664,0.630883353,0.816849996,0.283062492,0.299077444,0.997159034,0.446775001,0.018181818
0000-08-10 08:00:00,32,0.70779117,0.647279176,0.768769674,0.306963272,0.340072513,0.994321055,0.424855474,0.057878788
0000-08-10 09:00:00,33,0.708884675,0.663674998,0.720689352,0.330864051,0.381067582,0.990517133,0.403082785,0.091515152
0000-08-10 10:00:00,34,0.708581928,0.680651506,0.646389118,0.34213047,0.396554071,0.988438829,0.393100445,0.044545455
0000-08-10 11:00:00,35,0.708279181,0.697628014,0.572088885,0.353396888,0.412040561,0.9861574,0.383162561,0.065757576
0000-08-10 12:00:00,36,0.707976433,0.714604522,0.497788651,0.364663307,0.427527051,0.983673794,0.373273266,0.043030303
0000-08-10 13:00:00,37,0.706946188,0.713112958,0.50255833,0.367231306,0.425837746,0.977105215,0.3504319,0.027878788
0000-08-10 14:00:00,38,0.705915944,0.711621393,0.507328009,0.369799305,0.42414844,0.969458619,0.327928482,0.04969697
0000-08-10 15:00:00,39,0.704885699,0.710129829,0.512097688,0.372367304,0.422459134,0.960751282,0.30581386,0.102121212
0000-08-10 16:00:00,40,0.703927752,0.697857632,0.53252841,0.360852128,0.382131114,0.946584058,0.275138533,0.135454545
0000-08-10 17:00:00,41,0.702969805,0.685585434,0.552959133,0.349336952,0.341803093,0.930377398,0.24549009,0.130909091
0000-08-10 18:00:00,42,0.702011858,0.673313237,0.573389855,0.337821776,0.301475072,0.912205314,0.217003929,0.118484848
0000-08-10 19:00:00,43,0.707113377,0.661881705,0.551932265,0.3447694,0.300123726,0.914297104,0.220075177,0.234848485
0000-08-10 20:00:00,44,0.712214896,0.650450173,0.530474674,0.351717024,0.29877238,0.916366012,0.223161885,0.192424242
0000-08-10 21:00:00,45,0.717316416,0.639018642,0.509017083,0.358664647,0.297421034,0.918411922,0.226263884,0.191818182
0000-08-10 22:00:00,46,0.713877748,0.613821451,0.559273316,0.351624459,0.271008999,0.912138494,0.216906625,0.126969697
0000-08-10 23:00:00,47,0.71043908,0.58862426,0.609529549,0.34458427,0.244596965,0.905655841,0.20769308,0.136969697
0000-08-11 00:00:00,24,0.707840875,0.583432249,0.576688093,0.310438397,0.210047576,0.946105481,0.274190567,0.078787879
0000-08-11 01:00:00,25,0.703362925,0.561840621,0.652958693,0.305023266,0.200853741,0.954385824,0.291353112,0.043939394
0000-08-11 02:00:00,26,0.698884975,0.540248993,0.729229293,0.299608135,0.191659906,0.962006186,0.30881871,0.020909091
0000-08-11 03:00:00,27,0.694407025,0.518657364,0.805499893,0.294193004,0.182466072,0.968955499,0.326561993,0.013030303
0000-08-11 04:00:00,28,0.695464381,0.537499277,0.781918022,0.285000879,0.199479888,0.981304282,0.364551887,0.038787879
0000-08-11 05:00:00,29,0.696521738,0.556341189,0.758336151,0.275808754,0.216493705,0.990580949,0.403406331,0.047575758
0000-08-11 06:00:00,30,0.697579094,0.575183101,0.73475428,0.26661663,0.233507521,0.996726288,0.442877323,0.031818182
0000-08-11 07:00:00,31,0.698749416,0.601695374,0.644633004,0.306584308,0.303776617,0.997234947,0.447488925,0.031818182
0000-08-11 08:00:00,32,0.699919738,0.628207646,0.554511728,0.346551985,0.374045712,0.997700793,0.452105049,0.029090909
0000-08-11 09:00:00,33,0.70109006,0.654719919,0.464390452,0.386519663,0.444314808,0.998123785,0.456725296,0.02030303
0000-08-11 10:00:00,34,0.696652778,0.666073646,0.415874731,0.373490506,0.427049789,0.999462745,0.476827348,0.019393939
0000-08-11 11:00:00,35,0.692215495,0.677427374,0.367359009,0.360461349,0.409784771,0.999990807,0.496967021,0.024545455
0000-08-11 12:00:00,36,0.687778213,0.688781102,0.318843287,0.347432192,0.392519752,0.999707112,0.517111618,0.068787879
0000-08-11 13:00:00,37,0.681890454,0.694639192,0.298273712,0.354754362,0.394685707,0.999984604,0.496075522,0.053333333
0000-08-11 14:00:00,38,0.676002695,0.700497283,0.277704136,0.362076533,0.396851661,0.999376934,0.475046374,0.05030303
0000-08-11 15:00:00,39,0.670114937,0.706355374,0.257134561,0.369398704,0.399017615,0.997885178,0.454061403,0.021515152
0000-08-11 16:00:00,40,0.665573726,0.696717135,0.323246495,0.323211687,0.316005774,0.996280146,0.439122892,0.051515152
0000-08-11 17:00:00,41,0.661032515,0.687078896,0.38935843,0.277024671,0.232993932,0.994227001,0.424239349,0.017272727
0000-08-11 18:00:00,42,0.656491305,0.677440658,0.455470364,0.230837654,0.149982091,0.991727599,0.409424213,0.073030303
0000-08-11 19:00:00,43,0.659853156,0.646176633,0.527802799,0.260996243,0.164320117,0.999999272,0.500856714,0.163636364
0000-08-11 20:00:00,44,0.663215008,0.614912608,0.600135233,0.291154832,0.178658143,0.991414321,0.592260333,0.193636364
0000-08-11 21:00:00,45,0.666576859,0.583648583,0.672467667,0.321313421,0.19299617,0.966262175,0.680553552,0.158181818
0000-08-11 22:00:00,46,0.660725249,0.578798152,0.700871181,0.327759614,0.193056627,0.95845472,0.699547661,0.180606061
0000-08-11 23:00:00,47,0.65487364,0.573947721,0.729274696,0.334205806,0.193117085,0.949873885,0.718205148,0.313333333
0000-08-12 00:00:00,24,0.66229321,0.565852284,0.776491861,0.312989137,0.191451509,0.974275427,0.658312416,0.245151515
0000-08-12 01:00:00,25,0.656974797,0.562337809,0.79732296,0.309651961,0.18587246,0.972662189,0.663065805,0.216060606
